pt,eta,phi,mass,tau21,vjet
841.725830,-0.616810,-2.353655,90.793123,0.169162,1
697.578918,-0.433367,0.818968,69.649598,0.147688,1
915.563293,-0.928520,-1.828094,93.712787,0.232797,1
800.584961,-0.530368,1.306984,90.221684,0.260065,1
843.457642,-0.791075,1.001055,78.562654,0.612690,1
661.439880,-0.132196,-2.124075,76.157023,0.142985,1
868.214355,0.029877,0.858139,88.149637,0.209665,1
845.566406,-0.308321,-2.323761,66.693690,0.353481,1
823.205444,-0.710606,-2.824085,81.431931,0.702356,1
712.103516,0.376603,0.406202,80.467621,0.484643,1
864.373413,-0.970289,2.668090,82.300437,0.608968,1
823.015930,-0.279338,-0.512537,90.334778,0.164360,1
993.808777,0.399635,1.977797,90.174297,0.296801,1
466.781921,-0.002465,-1.141015,44.242335,0.501934,1
165.308243,-2.754340,-1.155484,0.000000,0.288654,0
929.964111,0.211271,-0.882452,202.288854,0.523540,0
902.657166,-0.130364,2.375877,71.362488,0.610926,1
1007.444885,0.293305,2.946977,96.456200,0.298398,1
847.008850,-0.128185,0.017560,92.092130,0.218960,1
229.043671,1.554961,-0.896452,19.837795,0.559545,0
813.463135,-0.332113,0.269646,78.610259,0.207350,1
792.934021,-0.391952,-2.760777,66.591247,0.528053,1
863.675171,0.963506,0.938849,122.395217,0.313399,1
619.646423,-0.224947,-2.199560,80.724366,0.385161,1
168.292221,0.807811,-2.069063,0.000000,0.665241,0
581.397095,1.333623,-1.803921,85.868523,0.451758,1
559.355713,-0.668353,1.345456,86.397838,0.433481,1
854.294067,-0.214948,-2.840069,86.163925,0.256832,1
831.243896,0.068826,0.077144,84.204210,0.171194,1
196.284332,1.967167,1.960441,52.605900,0.437806,0
678.610901,-0.237162,0.410794,101.061212,0.222826,1
640.394958,1.472087,-2.767112,96.377031,0.202950,1
881.520752,0.098548,2.990777,81.214999,0.253153,1
675.904968,-0.806325,-0.012916,87.540255,0.435991,1
888.458618,0.015874,1.022660,94.258977,0.249319,1
925.403015,-0.469067,-1.904475,100.937031,0.466653,1
210.869965,-2.119462,2.665990,5.969765,0.796015,0
966.489075,0.306473,-0.397007,16.079026,0.921790,1
868.611877,-0.092359,2.921290,90.953746,0.214283,1
171.501694,1.254991,2.038009,0.000000,0.758119,0
563.501526,-1.093547,1.711660,86.694608,0.330314,1
552.007935,1.094677,-1.544219,102.653779,0.333538,1
964.775513,0.227656,0.953679,93.518602,0.168913,1
852.368103,-0.031634,-2.203704,88.837130,0.426439,1
908.620544,-0.446853,-2.979589,96.842778,0.596127,1
878.147156,0.272780,0.146711,86.671998,0.326773,1
794.973267,0.683200,2.241660,89.146917,0.261783,1
723.204956,-0.309603,-0.981763,76.417931,0.186833,1
838.552185,-0.304790,0.104658,85.163590,0.377358,1
814.360535,-1.000288,-3.088925,94.036770,0.331660,1
1038.899170,0.593325,-0.139185,94.945788,0.347059,1
719.740906,0.734130,2.893114,64.317697,0.605848,1
1049.615479,-1.296138,1.641596,0.150394,0.585487,1
995.069824,0.114800,-1.563520,368.489132,0.342955,0
1257.114868,-0.026301,2.237532,20.968747,0.455399,1
937.690063,0.486603,-0.962184,407.376877,0.479697,0
361.314453,-1.528062,-0.739441,9.278357,0.732705,0
538.918457,1.705860,1.688213,101.046599,0.326616,1
419.078033,-0.431788,-1.145906,67.690949,0.586220,1
921.147278,-0.263490,-1.050156,65.745825,0.530696,1
841.104797,-0.861251,1.943169,32.023387,0.668284,1
839.652161,-0.070705,1.694428,78.520036,0.407943,1
755.442322,0.121658,-1.201864,76.137257,0.441399,1
326.107574,1.087121,-2.586385,82.849839,0.283961,0
1029.513794,-0.485446,0.650161,406.032433,0.421694,0
756.900757,-0.390125,-2.520621,65.217517,0.281477,1
786.942139,-0.279539,-1.771668,99.358567,0.311961,1
536.189575,0.678579,1.383568,67.077910,0.652306,1
972.658020,0.298786,2.604585,7.833664,0.503548,1
932.624084,0.152017,-0.587260,91.376799,0.426837,1
899.188477,0.939147,2.505143,79.656320,0.250922,1
888.087463,0.504145,-0.596325,86.661836,0.344134,1
1190.327393,-0.373090,2.731279,69.003458,0.422671,1
816.592957,-0.017900,-0.369462,134.256507,0.546504,0
526.982727,-1.018903,-0.419677,94.453394,0.213124,1
1007.212646,0.451689,1.382865,97.428247,0.229804,1
837.353638,0.265614,-1.738786,99.710348,0.480215,1
923.762512,1.116572,1.110829,100.392537,0.348801,1
917.563354,0.498135,-2.104261,99.496742,0.228075,1
782.392151,-1.049610,2.505662,97.873880,0.401755,1
473.810638,-0.116886,-0.584862,43.126795,0.472375,1
1325.434082,0.313317,-1.782152,15.968331,0.631455,1
1101.847900,0.188421,1.674732,75.844815,0.552974,0
438.211426,-0.768531,0.624226,83.006869,0.249404,1
982.602600,0.034247,-1.112541,87.555902,0.262420,1
757.287476,-0.453142,1.701966,66.256273,0.279996,1
167.461411,-1.379563,2.634618,0.000000,0.633082,0
152.340836,2.411824,-3.090502,0.000000,0.598382,0
1021.642761,0.843946,2.797863,113.291544,0.243001,1
876.432800,0.643037,-0.485352,84.190768,0.308286,1
922.179993,0.264944,-1.855183,84.078299,0.205362,1
943.789124,0.114177,0.535474,102.148634,0.261789,1
603.486450,0.217872,2.568857,4.109302,0.682325,0
760.432617,-0.183641,0.582234,90.783270,0.296938,1
766.871033,1.159914,-2.669299,99.667792,0.310810,1
964.170654,-0.346371,0.934926,96.707628,0.186923,1
993.405273,-0.381439,-2.133448,98.012173,0.128112,1
788.237366,-0.910157,-2.114903,95.795556,0.135158,1
742.410095,0.263701,0.818352,101.820806,0.281375,1
170.708557,-2.322261,2.376137,0.000000,0.793418,0
815.881470,0.349852,-1.547876,85.847711,0.419555,1
754.840637,0.941784,1.707161,74.109473,0.355398,1
984.562256,0.254143,-0.612586,90.576134,0.249206,1
778.064209,0.626181,2.559781,84.533590,0.569777,1
881.405212,0.160285,-2.284148,77.789912,0.479548,1
799.342529,0.266305,1.023682,73.576266,0.292968,1
837.343872,0.389132,2.313744,91.707506,0.210848,1
852.770935,-0.478938,-0.861983,101.303838,0.276012,1
928.993713,0.434977,0.574900,99.266392,0.285067,1
805.670471,-0.162933,-2.981662,85.527733,0.669267,1
379.731934,1.178403,-1.018532,148.777892,0.206336,0
751.733215,-1.668798,0.209770,86.253658,0.206743,1
721.435913,-0.287659,-2.831506,102.259145,0.238380,1
610.042664,0.086851,0.177025,66.622308,0.403362,1
662.300598,1.456913,-2.848803,91.591479,0.540309,1
905.416382,-0.311611,-2.866488,86.521782,0.371485,1
726.651062,-0.172589,0.060172,67.034128,0.270424,1
963.670532,-0.516039,2.141247,88.982910,0.225551,1
825.901611,0.358091,-1.336657,105.349300,0.315885,1
248.016113,2.154296,0.160400,2.916457,0.686635,0
925.736328,-0.248037,0.318313,73.092045,0.371608,1
790.209778,-0.588065,-2.798694,83.829168,0.336706,1
853.550354,0.080838,3.094769,75.154189,0.351447,1
795.106384,0.495225,0.091759,67.587340,0.467763,1
1014.899841,-1.093530,-0.370757,99.680572,0.364105,1
949.918579,-0.901915,2.734725,103.597168,0.138387,1
914.204834,-0.070265,-0.422265,6.357212,0.497007,1
849.804932,0.067160,2.562773,60.616060,0.656463,1
352.098511,0.937825,2.949768,20.970201,0.692245,0
282.042572,1.867945,-0.276399,45.751271,0.533909,0
833.416565,-0.390693,1.511773,50.816426,0.459776,1
689.969421,1.016013,-1.857422,106.621848,0.308704,1
343.090210,-0.547316,-1.210476,32.711617,0.584243,0
1259.790161,0.760422,-2.195673,103.262290,0.204866,1
1162.656982,0.866633,0.225298,60.368474,0.347661,0
781.242065,-0.033846,2.043585,85.467461,0.350419,1
902.680481,0.770635,1.091534,81.347783,0.489492,1
821.370117,0.317678,-2.168508,82.053473,0.140660,1
1027.591064,-0.125210,-2.434320,44.432748,0.577146,1
719.225830,-0.779982,0.618017,146.786183,0.615872,1
796.317200,0.868359,1.476048,88.076826,0.409514,1
678.185181,2.139004,-1.558746,90.999694,0.192364,1
1203.577881,-0.640641,-1.608090,86.337102,0.718215,0
1152.022339,0.240205,0.469003,93.807347,0.404443,1
1065.191406,0.189284,2.493258,65.140768,0.320401,1
999.359680,0.548650,0.095363,88.894901,0.382866,1
875.688721,-0.399569,-3.140160,216.450689,0.512203,1
626.914917,-0.859285,0.477744,65.076630,0.198085,1
413.201538,1.542252,3.069079,88.772957,0.295680,1
325.569275,-0.555938,-1.942958,19.777300,0.752558,0
804.316956,0.992174,2.862467,98.962132,0.215590,1
714.006226,-0.141404,-0.264417,4.316402,0.518039,1
844.123474,0.249847,0.086446,93.627857,0.235682,1
843.495911,1.156347,-3.009124,97.972243,0.504764,1
696.447327,0.432593,-0.324968,101.263846,0.130624,1
610.827576,-1.380444,2.845416,88.915935,0.496772,1
833.618042,-1.166822,-2.833750,83.875233,0.351944,1
725.628967,-0.404191,0.348194,97.737503,0.415520,1
908.846497,-0.395161,1.531465,95.204562,0.244442,1
689.925049,0.453226,-1.609946,74.242320,0.239711,1
875.340698,0.006657,-0.407796,85.387946,0.523328,1
862.022034,0.490206,2.710093,83.003407,0.396977,1
714.165588,-0.470126,-3.069604,90.080147,0.356497,1
657.238647,0.670928,0.251620,69.904367,0.512811,1
887.326233,0.732911,1.035331,5.917801,0.528130,1
742.917786,-0.197383,-2.149427,72.114726,0.486273,1
904.218689,-0.137578,1.891598,86.621405,0.204582,1
746.424194,-1.276105,-0.808129,113.684157,0.334560,1
225.624924,-0.929046,-2.253334,69.352101,0.489717,0
224.790482,1.792737,-1.684136,24.340572,0.661583,0
785.849060,-0.894414,-0.686283,104.035312,0.360363,1
653.790955,0.207767,2.446509,73.301342,0.425167,1
980.689392,-0.094608,-1.314335,80.502259,0.607552,1
844.515137,-0.059893,1.598222,99.327468,0.441964,1
1054.668213,-0.382796,-2.786643,106.275291,0.245630,1
953.533142,-0.779476,0.222948,335.841805,0.376479,0
900.065491,-0.111012,0.514971,87.185346,0.370620,1
893.001282,-0.269790,-2.465423,3.295096,0.531598,1
843.016663,0.590584,-0.573537,81.946855,0.210733,1
814.796692,1.034194,2.521759,92.730362,0.463288,1
966.935486,0.171439,-2.065654,94.629562,0.218567,1
808.659851,-0.100486,1.050714,64.584452,0.723385,1
751.168823,-0.854827,2.976161,79.952805,0.258965,1
701.136963,0.242861,-0.475621,66.970061,0.366626,1
1064.845947,0.325009,-2.950765,78.780370,0.474966,1
631.114624,0.528485,-0.179463,64.632183,0.366640,1
453.963837,0.179440,0.973360,37.304016,0.593112,0
952.311829,-0.763390,1.327551,90.427225,0.358777,1
802.260620,-0.325358,-1.840493,89.070794,0.330672,1
864.989319,0.524098,-1.497984,85.284512,0.502307,1
845.193481,-0.137657,1.821786,79.397465,0.359540,1
783.628479,-0.032339,-0.990199,80.863428,0.850564,1
798.052368,1.283488,2.527952,109.205286,0.439546,1
171.980927,-2.812780,0.920825,0.000000,0.653921,0
790.814331,-0.483847,1.086704,93.239309,0.305478,1
756.227295,0.510081,-1.963020,82.541119,0.476079,1
944.779663,-0.613586,0.381657,99.958098,0.250889,1
872.168579,-0.258865,-2.768944,88.041729,0.243595,1
828.172546,1.374820,2.285604,89.984901,0.275511,1
739.109314,-0.049893,-0.840349,100.558891,0.332527,1
979.465271,0.787577,0.919377,16.536290,0.688400,1
853.546570,1.131730,-2.172679,92.120777,0.474361,1
901.750610,0.062706,0.330359,181.878857,0.558124,1
807.493103,0.731372,-2.862267,91.109880,0.264956,1
728.426758,0.031458,0.107493,89.590301,0.151573,1
589.371155,1.466507,-3.049775,105.314446,0.301191,1
832.107666,0.792826,2.510936,159.220215,0.341812,1
759.401367,-0.720823,-0.597296,90.053893,0.308189,1
952.840637,-0.623320,-0.838927,82.164556,0.238139,1
748.429382,-0.383226,2.245986,103.179414,0.510661,1
179.221283,2.551315,2.177571,16.500290,0.236639,0
1035.753784,-0.376199,0.655474,84.365013,0.284934,1
839.264038,-0.512260,-2.746897,90.943131,0.386665,1
266.739288,-1.348101,-1.314615,28.912196,0.780739,0
830.004211,-0.452440,0.291505,88.270759,0.433470,1
622.306458,0.279365,-2.760908,64.106358,0.256811,1
244.908798,-1.742198,2.984713,10.933480,0.713269,0
910.998535,-1.050922,2.942238,107.081108,0.443141,1
856.340088,-0.049010,-0.261374,1.130634,0.514521,1
578.986816,-1.513286,-2.484046,70.405862,0.355717,1
492.009827,0.585880,0.805883,84.364084,0.685311,1
963.585205,0.155350,1.682926,91.636058,0.525614,1
845.042480,-0.400225,-1.446384,4.904659,0.682990,1
795.742554,-0.144979,-1.315412,86.669452,0.276079,1
862.779358,-0.578325,1.838664,95.419279,0.346345,1
588.258667,-0.712454,2.206964,85.537205,0.406036,1
555.871399,1.340807,-1.303551,158.413907,0.515951,1
183.731155,1.355957,0.329842,0.000000,0.773329,0
892.683777,0.014827,-1.228015,89.397127,0.127031,1
863.950012,0.040691,1.807474,82.032503,0.324320,1
856.130615,-0.125043,1.638986,79.898322,0.432260,1
858.171936,0.173855,-1.494847,82.293610,0.440842,1
920.366760,0.408612,-2.043629,93.889561,0.240021,1
907.944580,0.176649,0.964675,76.821941,0.124339,1
957.996033,0.473207,-0.481882,103.261319,0.276520,1
799.060791,0.008742,2.444438,83.534340,0.363469,1
233.523895,-0.430824,-2.795847,65.462044,0.535316,0
923.968994,0.173873,-1.564925,95.361461,0.103716,1
860.946533,-0.251682,1.526996,94.029111,0.228007,1
713.619568,-1.083203,-0.524663,92.825973,0.357328,1
686.357056,0.431717,2.403468,84.997036,0.298375,1
201.895798,0.438799,-0.959730,61.585133,0.591618,0
1241.174438,0.236430,1.292523,66.731275,0.161082,1
756.289062,0.383771,-2.189196,32.496963,0.609856,0
644.327087,1.113685,-1.417996,106.045534,0.349942,1
863.501770,0.290495,-1.123506,90.973090,0.306375,1
781.725403,0.906142,2.008912,88.763749,0.454925,1
906.732056,1.087842,-1.191442,105.716479,0.530818,1
693.997009,-0.950621,1.941046,236.967754,0.621282,0
881.907410,0.897277,2.516749,97.807303,0.564971,1
783.665894,-0.231432,-1.016082,91.912092,0.246740,1
272.848206,0.845538,0.483802,5.931115,0.795322,0
903.703552,-0.727863,-0.821501,112.145336,0.417759,1
820.503174,0.007764,2.234679,88.175935,0.242277,1
956.294373,0.195918,-1.543952,2.187515,0.373490,1
728.663269,1.177710,1.753278,84.494927,0.368358,1
840.606323,0.782269,-2.752392,81.975943,0.331624,1
574.080200,-0.010236,0.052825,77.788956,0.594541,1
289.635803,2.109126,1.102351,21.543424,0.515116,0
1166.853027,0.065168,0.221506,337.984901,0.289605,0
1126.006104,0.026783,-2.926582,88.236491,0.574648,1
428.823151,1.874026,0.982147,107.987473,0.404549,1
521.046997,-0.573469,-1.899969,92.248853,0.442270,1
1139.851196,-0.451887,0.125323,70.855436,0.567695,1
644.071533,-0.089107,2.356426,63.628981,0.250375,1
505.299866,-0.998378,-2.227830,121.555018,0.206512,0
273.031769,0.436784,-2.080110,3.821964,0.840852,0
907.784363,0.970584,1.436605,90.078156,0.239284,1
841.385315,0.983019,-1.697640,103.393251,0.377949,1
720.346436,-0.342019,-1.358636,95.414494,0.656250,1
717.456909,1.025027,1.622203,95.517896,0.425311,1
571.422363,-1.234416,2.303101,94.320684,0.238807,1
550.641418,0.404369,-0.794129,71.840046,0.322926,1
1239.547974,0.496905,1.222701,85.008703,0.390803,1
791.622009,0.936828,-1.778888,4.040822,0.786538,0
554.737122,-0.583115,-1.988266,82.827999,0.334923,1
1041.094604,-0.223081,-0.857525,77.263381,0.366255,1
651.251831,0.492646,2.320755,79.724375,0.219288,1
238.680450,3.064471,2.009035,16.752874,0.373225,0
165.809479,-2.320254,2.852336,0.000000,0.687591,0
768.155457,0.384639,0.270657,102.878709,0.129294,1
613.430603,-1.030671,-2.614517,74.279445,0.344965,1
224.681808,-1.757062,2.594986,54.430287,0.576802,0
874.012939,0.886867,2.400147,269.092034,0.464266,0
884.645386,0.014333,-0.958669,7.474246,0.415616,1
745.631531,-0.103294,2.549749,79.889752,0.262337,1
726.646301,1.067950,-0.625416,87.245347,0.354158,1
877.553406,0.429353,1.156611,84.196884,0.342172,1
856.306580,0.703279,-1.920879,83.971047,0.240476,1
834.463135,0.920978,-2.934910,69.804824,0.489227,1
646.867798,1.998918,0.239280,70.847948,0.296896,1
216.813141,-1.212642,0.051232,1.959433,0.816628,0
963.012573,0.834564,2.818678,77.657937,0.255439,1
966.428467,0.489386,-0.267820,10.722521,0.617104,1
959.279236,-1.084391,-1.018442,97.454828,0.422087,1
834.541809,-0.569334,2.074950,96.045045,0.231856,1
1252.382446,0.022019,1.124675,90.323508,0.179153,1
595.002014,-0.840496,-2.394599,92.415087,0.497068,1
353.502838,0.415400,-1.560850,3.650874,0.677427,0
224.612778,1.055689,-2.131502,49.162580,0.507495,0
878.202515,-0.865470,-0.466016,21.565468,0.615457,1
848.555603,-0.518860,2.597197,72.891828,0.222599,1
979.436157,1.399233,-2.136078,93.294996,0.332555,1
818.930908,0.788299,0.466735,90.006504,0.381145,1
466.858704,-0.433201,1.889011,4.666603,0.715122,0
1321.379028,0.656036,0.891152,530.535824,0.126547,0
1283.247070,0.632467,-2.110628,96.603429,0.254075,1
155.810425,1.009754,3.000591,0.000000,0.420176,0
1007.826782,0.390812,-1.825875,104.061266,0.312577,1
891.981873,0.045211,1.348985,108.111957,0.185523,1
941.420410,-1.062910,0.871890,79.270297,0.448004,1
875.568970,-0.734709,-2.413886,116.025499,0.397221,1
205.030762,0.486811,-1.989516,40.233966,0.486631,0
937.216125,0.987964,1.929893,93.766496,0.277058,1
835.872498,0.362410,-1.219554,100.837026,0.394410,1
939.049805,-0.445728,2.140038,107.295029,0.312293,1
694.985535,0.648336,-0.579091,85.275419,0.248427,1
270.975861,-0.808389,-2.058681,83.257397,0.324983,0
820.895874,-0.870134,0.344206,62.085361,0.374919,1
877.518066,0.017269,-2.814554,93.100397,0.458997,1
934.228271,0.404176,1.560939,100.033008,0.518101,1
875.866516,0.687353,-1.589463,76.176698,0.519383,1
955.190002,0.179410,-1.873876,88.745488,0.237759,1
713.653748,0.934019,1.325757,79.958779,0.312613,1
243.858505,-1.372236,1.134074,33.905055,0.664298,0
1031.372314,-0.180505,-0.907779,88.776125,0.230313,1
778.895874,-0.475238,2.427048,90.240765,0.340656,1
211.666565,-2.686910,1.719671,3.134149,0.636432,0
822.028748,0.144771,-1.537672,203.205641,0.567715,1
847.318848,-0.018628,1.447852,75.511216,0.358682,1
870.299500,0.219901,0.195326,92.045230,0.369994,1
850.577026,0.628178,-2.642105,8.936519,0.648418,1
151.743088,1.466633,1.925341,0.000000,0.788228,0
1012.218872,0.216436,-0.511296,107.962390,0.318759,1
951.431824,0.242226,2.636084,78.081277,0.502653,1
881.738892,0.517151,0.438386,81.409004,0.510600,1
885.428162,-0.067051,-2.689498,87.326695,0.455814,1
863.943909,0.847977,-2.286769,95.473240,0.450625,1
751.987488,0.296690,0.875657,74.384038,0.538448,1
801.609802,-1.038489,-0.558977,92.485158,0.249636,1
630.921875,-0.061135,2.600021,66.350219,0.393086,1
786.186401,0.665972,-2.719352,6.291165,0.615483,1
741.350220,-0.547484,0.141551,43.785309,0.621503,1
231.310837,0.061376,1.894795,0.000000,0.715341,0
625.015930,-1.895107,-2.424414,88.357169,0.213265,1
475.615265,-0.045317,0.703292,0.000000,0.552615,1
1426.537476,0.231337,-2.912261,98.943261,0.201820,1
528.760498,0.728135,-0.017796,86.671835,0.556439,0
627.391663,-0.922948,0.505698,2.020343,0.581382,0
163.912537,1.973995,-0.473763,0.000000,0.655474,0
1189.814209,0.373017,1.597908,7.759085,0.527843,1
891.479431,0.104099,-1.243702,239.618512,0.530573,0
533.666626,-0.351719,-2.009985,52.764601,0.644544,0
936.796448,0.429094,-1.748310,93.187204,0.255758,1
865.487305,0.923661,1.438639,96.042567,0.390515,1
725.435486,-1.131151,1.020769,137.022510,0.499676,1
736.439697,0.468768,-2.064672,92.634412,0.584581,1
764.854553,0.839980,-1.121421,97.053177,0.497129,1
776.089478,-0.420974,2.062661,5.249261,0.657124,1
933.505127,0.387503,-1.562199,55.753059,0.460123,1
727.292480,-0.283938,1.411658,170.334347,0.600804,1
179.562088,-2.302561,2.686513,4.765202,0.598027,0
907.437561,0.216834,-2.186263,91.407620,0.233575,1
843.736084,-0.308892,1.056609,103.881772,0.354505,1
966.326050,-0.407322,-1.452644,92.559548,0.345670,1
849.258301,-0.058323,1.730073,90.082312,0.250986,1
931.337463,-1.123371,1.144173,93.920150,0.389987,1
885.745544,-0.896473,-1.999016,100.772476,0.663382,1
942.443176,0.494363,0.924580,91.228423,0.226004,1
879.893372,1.008516,-2.211994,94.588108,0.354249,1
915.673706,0.300561,2.392210,85.582742,0.452084,1
772.464233,-0.935766,-1.567886,92.918525,0.217394,1
600.729919,0.587771,0.196934,6.963085,0.719902,0
878.980164,-0.210423,-2.019162,83.848100,0.372035,1
819.678894,0.451386,1.541714,91.922265,0.302231,1
269.594086,0.114010,-0.506480,101.024277,0.345117,0
603.198730,0.646416,1.775607,101.762967,0.447591,1
356.496857,-2.005221,-1.800101,99.229599,0.238111,1
264.473175,1.388337,-0.848384,45.828824,0.428569,0
665.870300,-0.693114,1.816154,82.395472,0.293611,1
706.512451,0.690856,-1.344736,84.231213,0.464871,1
851.536621,-0.050426,2.910188,89.186874,0.302884,1
907.308716,-0.187932,-0.218049,103.934680,0.266124,1
